Customer_ID,Customer_Name,Recency,Frequency,Monetary,Recency_Score,Frequency_Score,Monetary_Score,RFM_Score,Segment
CUST-1296,Meera Patel,61,1,1303.01,1,1,4,6,Developing
CUST-1297,Kabir Sinha,379,1,1517.94,3,1,4,8,Developing
CUST-1298,Aarav Das,331,1,2098.67,3,1,5,9,Loyal
CUST-1298,Meera Verma,208,1,2937.87,2,1,5,8,Developing
CUST-1299,Isha Kumar,468,1,113.16,4,1,1,6,Developing
CUST-1299,Vivaan Das,460,1,128.75,4,1,1,6,Developing
CUST-1301,Anaya Singh,508,1,159.54,4,1,1,6,Developing
CUST-1301,Isha Gupta,162,1,117.4,2,1,1,4,At Risk
CUST-1301,Isha Patel,219,1,112.78,2,1,1,4,At Risk
CUST-1302,Isha Sharma,85,1,77.09,1,1,1,3,At Risk
CUST-1303,Arjun Verma,276,1,1785.17,2,1,4,7,Developing
CUST-1307,Meera Singh,624,1,230.78,5,1,1,7,Developing
CUST-1308,Aarav Patel,714,1,2488.54,5,1,5,11,Loyal
CUST-1308,Vivaan Gupta,507,1,298.31,4,1,2,7,Developing
CUST-1309,Aditya Verma,422,1,554.01,3,1,3,7,Developing
CUST-1309,Meera Singh,163,1,159.26,2,1,1,4,At Risk
CUST-1310,Kabir Jha,457,1,583.07,4,1,3,8,Developing
CUST-1313,Aarav Verma,534,1,2155.77,4,1,5,10,Loyal
CUST-1313,Meera Sharma,667,1,200.47,5,1,1,7,Developing
CUST-1313,Riya Jha,282,1,423.66,2,1,2,5,At Risk
CUST-1314,Aarav Roy,522,1,854.83,4,1,3,8,Developing
CUST-1314,Aditya Patel,66,1,456.82,1,1,2,4,At Risk
CUST-1314,Arjun Patel,155,1,171.12,2,1,1,4,At Risk
CUST-1314,Vivaan Kumar,506,1,500.16,4,1,2,7,Developing
CUST-1315,Kabir Sinha,99,1,1430.18,1,1,4,6,Developing
CUST-1315,Meera Singh,542,1,1884.45,4,1,4,9,Loyal
CUST-1317,Aarav Gupta,572,1,425.77,4,1,2,7,Developing
CUST-1318,Aditya Kumar,538,1,666.68,4,1,3,8,Developing
CUST-1318,Kabir Verma,284,1,257.34,2,1,2,5,At Risk
CUST-1319,Riya Patel,76,1,3119.5,1,1,5,7,Developing
CUST-1321,Aditya Jha,416,1,34.6,3,1,1,5,At Risk
CUST-1321,Aditya Sharma,571,1,346.7,4,1,2,7,Developing
CUST-1321,Isha Jha,723,1,2402.25,5,1,5,11,Loyal
CUST-1321,Meera Roy,528,1,1162.99,4,1,4,9,Loyal
CUST-1322,Arjun Singh,462,1,1575.18,4,1,4,9,Loyal
CUST-1322,Meera Kumar,155,1,630.64,2,1,3,6,Developing
CUST-1324,Aarav Verma,298,1,1334.06,3,1,4,8,Developing
CUST-1324,Diya Sinha,611,1,148.31,5,1,1,7,Developing
CUST-1326,Riya Jha,178,1,165.33,2,1,1,4,At Risk
CUST-1327,Isha Sinha,476,1,2006.61,4,1,5,10,Loyal
CUST-1328,Aditya Jha,561,1,2061.11,4,1,5,10,Loyal
CUST-1329,Anaya Roy,294,1,373.91,3,1,2,6,Developing
CUST-1329,Meera Sinha,553,1,1467.11,4,1,4,9,Loyal
CUST-1329,Vivaan Das,138,1,420.4,1,1,2,4,At Risk
CUST-1331,Anaya Sinha,606,1,315.45,5,1,2,8,Developing
CUST-1331,Diya Jha,463,1,819.18,4,1,3,8,Developing
CUST-1331,Meera Jha,237,1,683.48,2,1,3,6,Developing
CUST-1332,Riya Sinha,414,1,831.68,3,1,3,7,Developing
CUST-1333,Aarav Jha,189,1,1977.64,2,1,5,8,Developing
CUST-1333,Isha Sharma,322,1,657.4,3,1,3,7,Developing
CUST-1335,Diya Singh,51,1,1288.58,1,1,4,6,Developing
CUST-1335,Riya Singh,703,1,674.36,5,1,3,9,Loyal
CUST-1337,Anaya Patel,367,1,2742.01,3,1,5,9,Loyal
CUST-1337,Kabir Gupta,66,1,2449.48,1,1,5,7,Developing
CUST-1337,Riya Patel,89,1,809.3,1,1,3,5,At Risk
CUST-1339,Diya Gupta,162,1,199.07,2,1,1,4,At Risk
CUST-1340,Kabir Sinha,383,1,1182.12,3,1,4,8,Developing
CUST-1344,Arjun Singh,728,1,3583.6,5,1,5,11,Loyal
CUST-1345,Aarav Roy,217,1,505.86,2,1,2,5,At Risk
CUST-1345,Anaya Verma,726,1,381.11,5,1,2,8,Developing
CUST-1346,Diya Jha,272,1,2370.35,2,1,5,8,Developing
CUST-1347,Aditya Jha,670,1,3874.47,5,1,5,11,Loyal
CUST-1349,Anaya Patel,452,1,949.12,4,1,3,8,Developing
CUST-1350,Meera Das,451,1,2402.02,4,1,5,10,Loyal
CUST-1352,Vivaan Kumar,77,1,228.27,1,1,1,3,At Risk
CUST-1353,Aditya Sinha,527,1,176.06,4,1,1,6,Developing
CUST-1353,Isha Roy,417,1,627.64,3,1,3,7,Developing
CUST-1354,Aarav Patel,565,1,314.39,4,1,2,7,Developing
CUST-1354,Aarav Singh,426,1,212.68,3,1,1,5,At Risk
CUST-1354,Aditya Roy,464,1,4523.75,4,1,5,10,Loyal
CUST-1354,Arjun Kumar,288,1,369.09,2,1,2,5,At Risk
CUST-1354,Riya Sharma,80,1,562.78,1,1,3,5,At Risk
CUST-1355,Aarav Sharma,600,1,2382.05,5,1,5,11,Loyal
CUST-1355,Arjun Gupta,443,1,3165.08,4,1,5,10,Loyal
CUST-1356,Aarav Jha,331,1,3285.08,3,1,5,9,Loyal
CUST-1356,Anaya Das,684,1,565.13,5,1,3,9,Loyal
CUST-1356,Kabir Patel,715,1,460.07,5,1,2,8,Developing
CUST-1356,Vivaan Gupta,12,1,2332.02,1,1,5,7,Developing
CUST-1357,Aditya Gupta,545,1,261.34,4,1,2,7,Developing
CUST-1358,Isha Singh,602,1,440.19,5,1,2,8,Developing
CUST-1359,Riya Kumar,509,1,1426.56,4,1,4,9,Loyal
CUST-1360,Arjun Das,361,1,214.84,3,1,1,5,At Risk
CUST-1361,Aditya Jha,130,1,759.61,1,1,3,5,At Risk
CUST-1362,Aditya Patel,37,1,805.52,1,1,3,5,At Risk
CUST-1362,Diya Sharma,341,1,1196.53,3,1,4,8,Developing
CUST-1362,Meera Jha,449,1,498.66,4,1,2,7,Developing
CUST-1363,Aditya Sharma,397,1,4115.35,3,1,5,9,Loyal
CUST-1363,Anaya Kumar,392,1,531.21,3,1,3,7,Developing
CUST-1363,Isha Patel,323,1,513.23,3,1,2,6,Developing
CUST-1364,Isha Das,245,1,283.26,2,1,2,5,At Risk
CUST-1364,Meera Gupta,622,1,68.2,5,1,1,7,Developing
CUST-1366,Diya Verma,361,1,1199.03,3,1,4,8,Developing
CUST-1367,Kabir Verma,337,1,61.39,3,1,1,5,At Risk
CUST-1368,Aditya Sharma,43,1,122.11,1,1,1,3,At Risk
CUST-1371,Isha Sinha,527,1,994.78,4,1,4,9,Loyal
CUST-1372,Isha Das,367,1,2104.81,3,1,5,9,Loyal
CUST-1372,Riya Singh,420,1,558.12,3,1,3,7,Developing
CUST-1372,Vivaan Patel,519,1,3690.38,4,1,5,10,Loyal
CUST-1373,Isha Singh,436,1,895.59,4,1,3,8,Developing
CUST-1376,Aarav Kumar,372,1,2684.39,3,1,5,9,Loyal
CUST-1377,Meera Patel,390,1,92.89,3,1,1,5,At Risk
CUST-1378,Arjun Gupta,337,1,554.8,3,1,3,7,Developing
CUST-1378,Vivaan Patel,554,1,3322.26,4,1,5,10,Loyal
CUST-1380,Meera Verma,316,1,1355.81,3,1,4,8,Developing
CUST-1381,Arjun Singh,261,1,402.13,2,1,2,5,At Risk
CUST-1382,Aarav Singh,578,1,109.46,4,1,1,6,Developing
CUST-1383,Kabir Jha,267,1,208.35,2,1,1,4,At Risk
CUST-1384,Aarav Verma,122,1,315.69,1,1,2,4,At Risk
CUST-1385,Anaya Jha,724,1,360.62,5,1,2,8,Developing
CUST-1385,Arjun Sinha,147,1,311.27,2,1,2,5,At Risk
CUST-1385,Diya Sinha,46,1,966.29,1,1,4,6,Developing
CUST-1386,Isha Kumar,591,1,137.52,5,1,1,7,Developing
CUST-1387,Arjun Sinha,579,1,828.26,4,1,3,8,Developing
CUST-1389,Riya Roy,135,1,155.93,1,1,1,3,At Risk
CUST-1390,Vivaan Sharma,685,1,1745.99,5,1,4,10,Loyal
CUST-1391,Aditya Singh,98,1,2842.13,1,1,5,7,Developing
CUST-1392,Aarav Roy,97,1,564.46,1,1,3,5,At Risk
CUST-1392,Aditya Kumar,69,1,715.24,1,1,3,5,At Risk
CUST-1392,Kabir Sinha,719,1,1231.14,5,1,4,10,Loyal
CUST-1392,Meera Gupta,514,1,2632.81,4,1,5,10,Loyal
CUST-1393,Anaya Gupta,145,1,3460.3,1,1,5,7,Developing
CUST-1394,Kabir Patel,298,1,660.71,3,1,3,7,Developing
CUST-1399,Arjun Jha,524,1,843.82,4,1,3,8,Developing
CUST-1400,Aditya Verma,414,1,542.77,3,1,3,7,Developing
CUST-1401,Aditya Sinha,241,1,1250.41,2,1,4,7,Developing
CUST-1402,Riya Patel,111,1,3206.11,1,1,5,7,Developing
CUST-1403,Arjun Roy,182,1,984.45,2,1,4,7,Developing
CUST-1403,Diya Sinha,402,1,271.6,3,1,2,6,Developing
CUST-1404,Aarav Das,517,1,1172.11,4,1,4,9,Loyal
CUST-1404,Aarav Sharma,457,1,103.1,4,1,1,6,Developing
CUST-1404,Anaya Sharma,184,1,994.45,2,1,4,7,Developing
CUST-1405,Aarav Sharma,660,1,1801.38,5,1,4,10,Loyal
CUST-1405,Arjun Jha,29,1,581.97,1,1,3,5,At Risk
CUST-1405,Isha Das,346,1,3124.88,3,1,5,9,Loyal
CUST-1405,Isha Sharma,592,1,541.44,5,1,3,9,Loyal
CUST-1405,Meera Jha,247,1,1010.19,2,1,4,7,Developing
CUST-1406,Kabir Kumar,608,1,95.32,5,1,1,7,Developing
CUST-1406,Meera Jha,703,1,154.07,5,1,1,7,Developing
CUST-1407,Diya Patel,101,1,435.01,1,1,2,4,At Risk
CUST-1407,Meera Sinha,651,1,116.46,5,1,1,7,Developing
CUST-1408,Aarav Patel,601,1,560.89,5,1,3,9,Loyal
CUST-1408,Meera Singh,59,1,24.49,1,1,1,3,At Risk
CUST-1409,Aarav Sinha,75,1,1135.34,1,1,4,6,Developing
CUST-1409,Riya Sharma,133,1,120.59,1,1,1,3,At Risk
CUST-1410,Anaya Verma,694,1,1468.77,5,1,4,10,Loyal
CUST-1412,Anaya Kumar,312,1,41.5,3,1,1,5,At Risk
CUST-1412,Diya Sharma,182,1,817.18,2,1,3,6,Developing
CUST-1412,Kabir Sinha,271,1,1266.86,2,1,4,7,Developing
CUST-1413,Arjun Patel,656,1,4642.2,5,1,5,11,Loyal
CUST-1413,Meera Kumar,632,1,3202.44,5,1,5,11,Loyal
CUST-1413,Vivaan Gupta,64,1,1358.81,1,1,4,6,Developing
CUST-1414,Diya Roy,379,1,105.65,3,1,1,5,At Risk
CUST-1415,Aditya Jha,272,1,82.92,2,1,1,4,At Risk
CUST-1415,Arjun Verma,549,1,572.11,4,1,3,8,Developing
CUST-1415,Diya Patel,162,1,171.21,2,1,1,4,At Risk
CUST-1415,Kabir Roy,647,1,689.61,5,1,3,9,Loyal
CUST-1417,Aditya Patel,321,1,167.35,3,1,1,5,At Risk
CUST-1417,Meera Sharma,346,1,802.54,3,1,3,7,Developing
CUST-1418,Aarav Roy,419,1,50.48,3,1,1,5,At Risk
CUST-1419,Aarav Kumar,486,1,332.96,4,1,2,7,Developing
CUST-1419,Meera Patel,180,1,101.14,2,1,1,4,At Risk
CUST-1420,Anaya Gupta,325,1,2120.3,3,1,5,9,Loyal
CUST-1420,Vivaan Sinha,322,1,1399.72,3,1,4,8,Developing
CUST-1422,Riya Das,589,1,1114.0,5,1,4,10,Loyal
CUST-1422,Vivaan Gupta,281,1,652.71,2,1,3,6,Developing
CUST-1424,Aditya Sinha,199,1,3924.13,2,1,5,8,Developing
CUST-1426,Anaya Das,665,1,688.89,5,1,3,9,Loyal
CUST-1428,Arjun Gupta,198,1,1221.17,2,1,4,7,Developing
CUST-1429,Riya Patel,575,1,3052.75,4,1,5,10,Loyal
CUST-1429,Riya Singh,465,1,112.27,4,1,1,6,Developing
CUST-1431,Anaya Gupta,402,1,737.92,3,1,3,7,Developing
CUST-1431,Arjun Patel,646,1,1328.42,5,1,4,10,Loyal
CUST-1431,Vivaan Singh,189,1,932.5,2,1,3,6,Developing
CUST-1432,Riya Verma,270,1,76.54,2,1,1,4,At Risk
CUST-1433,Anaya Singh,417,1,1255.83,3,1,4,8,Developing
CUST-1433,Riya Gupta,701,1,997.48,5,1,4,10,Loyal
CUST-1434,Arjun Kumar,172,1,2673.92,2,1,5,8,Developing
CUST-1435,Diya Kumar,260,1,300.33,2,1,2,5,At Risk
CUST-1435,Isha Kumar,151,1,799.26,2,1,3,6,Developing
CUST-1439,Anaya Sinha,237,1,833.71,2,1,3,6,Developing
CUST-1439,Arjun Sinha,629,1,1785.98,5,1,4,10,Loyal
CUST-1440,Arjun Das,320,1,593.95,3,1,3,7,Developing
CUST-1440,Diya Roy,724,1,724.19,5,1,3,9,Loyal
CUST-1440,Kabir Patel,311,1,700.31,3,1,3,7,Developing
CUST-1441,Anaya Sharma,322,1,449.38,3,1,2,6,Developing
CUST-1441,Diya Gupta,354,1,1017.16,3,1,4,8,Developing
CUST-1442,Aarav Sharma,480,1,1740.67,4,1,4,9,Loyal
CUST-1442,Aarav Verma,571,1,338.58,4,1,2,7,Developing
CUST-1444,Diya Kumar,353,1,3470.98,3,1,5,9,Loyal
CUST-1446,Aditya Sinha,695,1,2531.18,5,1,5,11,Loyal
CUST-1446,Diya Singh,520,1,112.03,4,1,1,6,Developing
CUST-1446,Isha Roy,527,1,3506.51,4,1,5,10,Loyal
CUST-1447,Arjun Sinha,382,1,1952.51,3,1,5,9,Loyal
CUST-1447,Meera Sinha,655,1,969.16,5,1,4,10,Loyal
CUST-1447,Vivaan Kumar,570,1,448.44,4,1,2,7,Developing
CUST-1448,Diya Sinha,204,1,261.58,2,1,2,5,At Risk
CUST-1448,Isha Gupta,624,1,3617.16,5,1,5,11,Loyal
CUST-1449,Anaya Gupta,315,1,517.98,3,1,2,6,Developing
CUST-1449,Isha Sharma,518,1,58.2,4,1,1,6,Developing
CUST-1449,Riya Kumar,315,1,374.74,3,1,2,6,Developing
CUST-1450,Aditya Patel,355,1,2785.74,3,1,5,9,Loyal
CUST-1451,Meera Gupta,468,1,1438.33,4,1,4,9,Loyal
CUST-1452,Diya Sinha,490,1,551.93,4,1,3,8,Developing
CUST-1453,Aditya Singh,713,1,481.6,5,1,2,8,Developing
CUST-1453,Diya Jha,470,1,42.92,4,1,1,6,Developing
CUST-1454,Anaya Roy,25,1,1247.97,1,1,4,6,Developing
CUST-1454,Meera Das,33,1,1436.35,1,1,4,6,Developing
CUST-1456,Anaya Singh,73,1,1212.42,1,1,4,6,Developing
CUST-1456,Diya Roy,104,1,96.31,1,1,1,3,At Risk
CUST-1457,Aarav Sinha,364,1,159.69,3,1,1,5,At Risk
CUST-1458,Anaya Das,312,1,1534.66,3,1,4,8,Developing
CUST-1459,Aditya Verma,436,1,315.09,4,1,2,7,Developing
CUST-1459,Diya Kumar,205,1,319.83,2,1,2,5,At Risk
CUST-1459,Riya Das,399,1,57.47,3,1,1,5,At Risk
CUST-1460,Arjun Jha,372,1,1850.51,3,1,4,8,Developing
CUST-1460,Vivaan Sinha,461,1,135.41,4,1,1,6,Developing
CUST-1461,Kabir Kumar,398,1,993.53,3,1,4,8,Developing
CUST-1461,Vivaan Jha,528,1,2858.94,4,1,5,10,Loyal
CUST-1461,Vivaan Patel,640,1,116.96,5,1,1,7,Developing
CUST-1463,Aditya Verma,98,1,418.34,1,1,2,4,At Risk
CUST-1463,Riya Jha,38,1,473.13,1,1,2,4,At Risk
CUST-1464,Aditya Kumar,633,1,348.4,5,1,2,8,Developing
CUST-1465,Isha Kumar,331,1,46.29,3,1,1,5,At Risk
CUST-1465,Riya Jha,271,1,628.37,2,1,3,6,Developing
CUST-1465,Vivaan Kumar,682,1,1127.08,5,1,4,10,Loyal
CUST-1469,Aditya Jha,320,1,157.02,3,1,1,5,At Risk
CUST-1471,Arjun Gupta,134,1,2294.33,1,1,5,7,Developing
CUST-1471,Kabir Gupta,624,1,823.86,5,1,3,9,Loyal
CUST-1471,Kabir Sinha,317,1,125.51,3,1,1,5,At Risk
CUST-1473,Aditya Sinha,178,1,1047.14,2,1,4,7,Developing
CUST-1473,Arjun Sharma,504,1,702.7,4,1,3,8,Developing
CUST-1473,Riya Jha,7,1,1307.36,1,1,4,6,Developing
CUST-1474,Meera Sharma,294,1,302.56,3,1,2,6,Developing
CUST-1477,Anaya Singh,113,1,1584.8,1,1,4,6,Developing
CUST-1478,Diya Sharma,708,1,2089.1,5,1,5,11,Loyal
CUST-1479,Aditya Sinha,600,1,651.56,5,1,3,9,Loyal
CUST-1479,Anaya Jha,351,1,1778.56,3,1,4,8,Developing
CUST-1479,Anaya Kumar,663,1,663.99,5,1,3,9,Loyal
CUST-1479,Anaya Sharma,350,1,2095.54,3,1,5,9,Loyal
CUST-1481,Isha Sharma,488,1,736.61,4,1,3,8,Developing
CUST-1481,Isha Sinha,413,1,1065.28,3,1,4,8,Developing
CUST-1482,Diya Sharma,137,1,951.41,1,1,3,5,At Risk
CUST-1482,Isha Sharma,634,1,458.45,5,1,2,8,Developing
CUST-1482,Vivaan Sharma,358,1,1140.94,3,1,4,8,Developing
CUST-1483,Diya Roy,230,1,896.21,2,1,3,6,Developing
CUST-1483,Riya Roy,664,1,1636.15,5,1,4,10,Loyal
CUST-1487,Arjun Singh,323,1,136.2,3,1,1,5,At Risk
CUST-1489,Isha Gupta,373,1,834.47,3,1,3,7,Developing
CUST-1491,Kabir Verma,107,1,1074.85,1,1,4,6,Developing
CUST-1493,Arjun Singh,719,1,2369.04,5,1,5,11,Loyal
CUST-1493,Diya Das,108,1,3910.73,1,1,5,7,Developing
CUST-1493,Vivaan Singh,378,1,1413.38,3,1,4,8,Developing
CUST-1494,Anaya Gupta,318,1,5867.6,3,1,5,9,Loyal
CUST-1494,Diya Verma,43,1,409.92,1,1,2,4,At Risk
CUST-1495,Arjun Sharma,42,1,1485.74,1,1,4,6,Developing
CUST-1496,Anaya Sharma,29,1,1181.96,1,1,4,6,Developing
CUST-1496,Riya Verma,287,1,2557.14,2,1,5,8,Developing
CUST-1496,Vivaan Sinha,636,1,602.47,5,1,3,9,Loyal
CUST-1497,Arjun Jha,52,1,414.72,1,1,2,4,At Risk
CUST-1498,Meera Sharma,726,1,1124.34,5,1,4,10,Loyal
CUST-1498,Meera Sinha,351,1,885.6,3,1,3,7,Developing
CUST-1499,Meera Kumar,358,1,724.05,3,1,3,7,Developing
CUST-1500,Arjun Verma,723,1,331.07,5,1,2,8,Developing
CUST-1500,Vivaan Sinha,635,1,2773.99,5,1,5,11,Loyal
CUST-1501,Kabir Sharma,632,1,150.94,5,1,1,7,Developing
CUST-1502,Kabir Jha,39,1,2948.79,1,1,5,7,Developing
CUST-1503,Kabir Singh,322,1,1851.42,3,1,4,8,Developing
CUST-1504,Aarav Patel,460,1,617.36,4,1,3,8,Developing
CUST-1504,Kabir Verma,437,1,2844.41,4,1,5,10,Loyal
CUST-1504,Meera Das,657,1,345.71,5,1,2,8,Developing
CUST-1506,Arjun Gupta,125,1,1012.52,1,1,4,6,Developing
CUST-1506,Isha Das,302,1,330.36,3,1,2,6,Developing
CUST-1512,Aditya Gupta,646,1,2490.82,5,1,5,11,Loyal
CUST-1512,Diya Patel,96,1,957.86,1,1,4,6,Developing
CUST-1512,Isha Verma,730,1,999.84,5,1,4,10,Loyal
CUST-1513,Aarav Sinha,201,1,398.27,2,1,2,5,At Risk
CUST-1513,Arjun Das,182,1,2778.18,2,1,5,8,Developing
CUST-1514,Kabir Kumar,342,1,235.05,3,1,1,5,At Risk
CUST-1514,Vivaan Das,463,1,315.26,4,1,2,7,Developing
CUST-1515,Aarav Kumar,477,1,506.51,4,1,2,7,Developing
CUST-1515,Isha Patel,324,1,107.78,3,1,1,5,At Risk
CUST-1516,Aarav Sharma,444,1,4825.23,4,1,5,10,Loyal
CUST-1517,Aarav Gupta,136,1,1883.0,1,1,4,6,Developing
CUST-1518,Isha Sinha,153,1,199.11,2,1,1,4,At Risk
CUST-1519,Arjun Sinha,342,1,285.62,3,1,2,6,Developing
CUST-1520,Vivaan Singh,497,1,813.75,4,1,3,8,Developing
CUST-1521,Anaya Singh,505,1,2562.57,4,1,5,10,Loyal
CUST-1521,Arjun Patel,675,1,73.2,5,1,1,7,Developing
CUST-1523,Anaya Sharma,241,1,911.41,2,1,3,6,Developing
CUST-1523,Kabir Singh,15,1,693.59,1,1,3,5,At Risk
CUST-1526,Isha Sharma,25,1,549.72,1,1,3,5,At Risk
CUST-1527,Diya Singh,197,1,305.31,2,1,2,5,At Risk
CUST-1527,Meera Singh,160,1,2931.51,2,1,5,8,Developing
CUST-1527,Riya Das,502,1,1108.71,4,1,4,9,Loyal
CUST-1527,Riya Roy,11,1,578.95,1,1,3,5,At Risk
CUST-1529,Arjun Roy,84,1,768.13,1,1,3,5,At Risk
CUST-1529,Riya Roy,717,1,109.89,5,1,1,7,Developing
CUST-1529,Vivaan Jha,309,1,590.12,3,1,3,7,Developing
CUST-1530,Diya Kumar,150,1,104.29,2,1,1,4,At Risk
CUST-1530,Riya Kumar,500,1,800.15,4,1,3,8,Developing
CUST-1532,Aditya Jha,194,1,283.06,2,1,2,5,At Risk
CUST-1532,Isha Roy,677,1,1696.27,5,1,4,10,Loyal
CUST-1532,Kabir Gupta,251,1,525.14,2,1,2,5,At Risk
CUST-1533,Arjun Jha,563,1,3914.05,4,1,5,10,Loyal
CUST-1533,Kabir Patel,372,1,826.6,3,1,3,7,Developing
CUST-1533,Meera Roy,548,1,529.07,4,1,3,8,Developing
CUST-1533,Riya Sinha,617,1,406.98,5,1,2,8,Developing
CUST-1534,Aarav Roy,162,1,447.7,2,1,2,5,At Risk
CUST-1534,Anaya Das,570,1,286.93,4,1,2,7,Developing
CUST-1534,Diya Singh,436,1,140.58,4,1,1,6,Developing
CUST-1534,Isha Gupta,305,1,1794.19,3,1,4,8,Developing
CUST-1535,Aditya Gupta,698,2,696.77,5,5,3,13,Champions
CUST-1535,Kabir Gupta,198,1,146.62,2,1,1,4,At Risk
CUST-1536,Arjun Verma,606,1,213.65,5,1,1,7,Developing
CUST-1537,Aarav Singh,716,1,2553.18,5,1,5,11,Loyal
CUST-1537,Anaya Kumar,168,1,537.75,2,1,3,6,Developing
CUST-1537,Arjun Das,177,1,3758.45,2,1,5,8,Developing
CUST-1538,Diya Das,408,1,123.67,3,1,1,5,At Risk
CUST-1539,Anaya Sharma,56,1,535.77,1,1,3,5,At Risk
CUST-1539,Arjun Verma,381,1,627.77,3,1,3,7,Developing
CUST-1539,Kabir Patel,165,1,576.18,2,1,3,6,Developing
CUST-1540,Aditya Singh,20,1,508.35,1,1,2,4,At Risk
CUST-1541,Anaya Roy,26,1,723.56,1,1,3,5,At Risk
CUST-1542,Arjun Sinha,111,1,401.85,1,1,2,4,At Risk
CUST-1542,Vivaan Das,99,1,2661.32,1,1,5,7,Developing
CUST-1543,Diya Jha,151,1,1891.59,2,1,4,7,Developing
CUST-1547,Kabir Sinha,346,1,93.29,3,1,1,5,At Risk
CUST-1547,Meera Gupta,703,1,805.68,5,1,3,9,Loyal
CUST-1547,Riya Singh,26,1,1006.41,1,1,4,6,Developing
CUST-1548,Aarav Verma,293,1,177.94,3,1,1,5,At Risk
CUST-1548,Meera Roy,711,1,1983.23,5,1,5,11,Loyal
CUST-1551,Aarav Patel,349,1,1593.42,3,1,4,8,Developing
CUST-1551,Meera Kumar,40,1,329.38,1,1,2,4,At Risk
CUST-1551,Riya Singh,522,1,122.63,4,1,1,6,Developing
CUST-1552,Arjun Kumar,402,1,559.69,3,1,3,7,Developing
CUST-1552,Meera Singh,640,1,45.29,5,1,1,7,Developing
CUST-1552,Riya Patel,260,1,947.53,2,1,3,6,Developing
CUST-1552,Vivaan Jha,361,1,1614.69,3,1,4,8,Developing
CUST-1553,Diya Roy,423,1,500.04,3,1,2,6,Developing
CUST-1554,Anaya Singh,521,1,3322.55,4,1,5,10,Loyal
CUST-1554,Anaya Sinha,414,1,1535.43,3,1,4,8,Developing
CUST-1554,Arjun Das,285,1,2928.04,2,1,5,8,Developing
CUST-1554,Meera Kumar,250,1,306.61,2,1,2,5,At Risk
CUST-1555,Aditya Sinha,604,1,962.54,5,1,4,10,Loyal
CUST-1555,Vivaan Verma,281,1,1601.37,2,1,4,7,Developing
CUST-1556,Isha Gupta,647,1,272.73,5,1,2,8,Developing
CUST-1557,Aarav Singh,572,1,301.68,4,1,2,7,Developing
CUST-1557,Anaya Sinha,346,1,1995.42,3,1,5,9,Loyal
CUST-1557,Meera Gupta,519,1,139.07,4,1,1,6,Developing
CUST-1557,Meera Patel,6,1,731.52,1,1,3,5,At Risk
CUST-1557,Vivaan Gupta,400,1,131.26,3,1,1,5,At Risk
CUST-1558,Aditya Das,377,1,4582.58,3,1,5,9,Loyal
CUST-1558,Aditya Jha,46,1,1435.42,1,1,4,6,Developing
CUST-1559,Meera Jha,247,1,1579.58,2,1,4,7,Developing
CUST-1559,Vivaan Jha,174,1,147.17,2,1,1,4,At Risk
CUST-1560,Isha Kumar,410,1,310.07,3,1,2,6,Developing
CUST-1561,Diya Jha,580,1,2871.1,4,1,5,10,Loyal
CUST-1561,Diya Sharma,496,1,1850.07,4,1,4,9,Loyal
CUST-1562,Vivaan Sharma,142,1,2189.89,1,1,5,7,Developing
CUST-1563,Aarav Kumar,328,1,850.56,3,1,3,7,Developing
CUST-1564,Aditya Jha,325,1,815.9,3,1,3,7,Developing
CUST-1564,Vivaan Sinha,672,1,441.69,5,1,2,8,Developing
CUST-1565,Aditya Gupta,582,1,1330.92,5,1,4,10,Loyal
CUST-1566,Meera Das,149,1,267.51,2,1,2,5,At Risk
CUST-1568,Diya Jha,301,1,1848.84,3,1,4,8,Developing
CUST-1568,Diya Verma,401,1,1495.52,3,1,4,8,Developing
CUST-1569,Aditya Singh,251,1,1799.86,2,1,4,7,Developing
CUST-1569,Riya Jha,28,1,412.04,1,1,2,4,At Risk
CUST-1570,Kabir Verma,196,1,160.3,2,1,1,4,At Risk
CUST-1571,Aarav Sinha,73,1,1151.76,1,1,4,6,Developing
CUST-1571,Isha Sinha,165,1,873.23,2,1,3,6,Developing
CUST-1572,Aarav Patel,269,1,1906.06,2,1,4,7,Developing
CUST-1572,Isha Gupta,221,1,2062.82,2,1,5,8,Developing
CUST-1572,Vivaan Sinha,399,1,514.29,3,1,2,6,Developing
CUST-1573,Anaya Das,139,1,1041.94,1,1,4,6,Developing
CUST-1573,Vivaan Verma,62,1,3517.13,1,1,5,7,Developing
CUST-1574,Kabir Sinha,321,1,38.79,3,1,1,5,At Risk
CUST-1576,Kabir Jha,14,1,1400.74,1,1,4,6,Developing
CUST-1577,Riya Jha,147,1,622.62,2,1,3,6,Developing
CUST-1578,Anaya Kumar,311,1,2111.1,3,1,5,9,Loyal
CUST-1578,Arjun Patel,644,1,621.2,5,1,3,9,Loyal
CUST-1578,Riya Verma,157,1,556.3,2,1,3,6,Developing
CUST-1580,Kabir Patel,632,1,2131.91,5,1,5,11,Loyal
CUST-1583,Anaya Sinha,658,1,141.48,5,1,1,7,Developing
CUST-1583,Arjun Patel,72,1,326.16,1,1,2,4,At Risk
CUST-1583,Diya Gupta,217,1,1275.57,2,1,4,7,Developing
CUST-1583,Meera Das,491,1,998.59,4,1,4,9,Loyal
CUST-1583,Vivaan Das,216,1,1391.27,2,1,4,7,Developing
